timestamp,pm2.5,DEWP,TEMP,PRES,Iws,Is,Ir,cbwd
2013-08-16 20:06:13,28.0,-7,13.138412122,1012.057822,96.99,1,7.0,NE
2010-08-05 13:45:56,3.0,-9,14.778173605,1024.542351,46.72,1,10.0,cv
2010-06-01 13:58:41,32.0,-22,3.703507829,1015.580456,13.62,1,0.0,NE
2013-12-17 15:47:05,18.0,-24,-0.053797334,1024.474448,20.75,1,2.0,SE
2013-02-08 02:05:01,197.0,18,23.339864481,1005.161242,0.89,2,7.0,SE
2013-06-14 10:21:00,27.0,-22,4.823365081,1025.055346,13.3,2,0.0,NW
2011-09-07 13:40:33,176.0,5,6.527086425,1013.572969,2.28,1,3.0,NE
2014-06-08 16:17:07,67.0,13,28.687280218,1008.42467,1.36,8,1.0,NW
2011-02-17 17:02:35,317.0,-18,0.132057159,1022.871439,1.12,3,6.0,NW
2010-11-22 23:26:31,191.0,-7,0.1429276,1034.079225,0.89,18,4.0,cv
2013-09-07 14:41:12,139.0,11,22.965567169,1009.366082,35.81,13,1.0,SE
2012-12-12 15:58:35,63.0,19,29.973286384,997.188404,13.86,1,5.0,SE
2012-07-28 17:32:28,84.0,11,9.166872537,1015.991663,38.25,1,6.0,cv
2012-07-05 17:36:33,308.0,22,21.824690755,1007.019684,1.51,10,2.0,SE
2013-03-08 12:17:16,97.0,-1,29.249947433,1001.16953,132.45,1,1.0,cv
2014-01-14 17:28:40,132.0,12,12.560388234,1017.346814,1.58,1,3.0,NW
2014-06-12 11:45:29,63.0,19,30.281857906,1002.984973,128.48,8,7.0,cv
2013-07-23 02:56:18,158.0,14,9.827020468,1011.267116,26.88,5,2.0,NW
2010-02-01 09:54:08,256.0,6,2.886170465,1010.241612,6.4,1,3.0,NW
2011-09-15 22:55:35,67.0,-23,1.214069097,1019.467836,21.37,7,3.0,NE
2013-12-31 16:46:49,111.0,-19,-1.083178335,1031.921648,3.59,1,3.0,SE
2011-05-05 11:57:57,89.0,8,13.957955592,1012.0505,0.89,3,1.0,cv
2013-12-01 03:17:32,13.0,-9,-0.671869893,1029.980477,0.96,1,0.0,NE
2014-07-28 04:15:40,209.0,24,29.381178334,1007.264977,0.94,2,3.0,SE
2014-01-02 08:54:42,10.0,12,21.323902121,1006.805358,0.9,5,1.0,cv
2012-05-22 00:09:13,25.0,-26,-7.699022539,1036.624493,15.63,1,4.0,NW
2012-05-05 01:46:22,96.0,16,16.223888846,1010.548933,0.89,1,11.0,SE
2012-10-06 05:23:49,110.0,20,27.098067794,1007.597157,8.92,1,0.0,SE
2012-11-14 02:16:25,41.0,20,37.837707985,1000.193239,81.81,4,2.0,cv
2014-04-17 11:32:56,136.0,21,19.220820814,1004.629897,1.05,1,15.0,NW
2013-07-29 00:32:08,22.0,2,23.534416511,1006.046124,8.18,1,2.0,NW
2014-11-22 13:43:39,22.0,-11,9.636028953,1012.22098,23.22,7,13.0,NW
2010-11-28 21:54:31,189.0,7,0.924387072,1019.734916,4.08,4,4.0,NW
2014-10-22 04:53:19,105.0,-13,4.235525706,1027.766467,4.75,1,16.0,NW
2014-04-08 08:57:22,7.0,-14,18.21622574,1026.306108,143.27,6,0.0,NW
2014-06-30 07:45:54,5.0,-18,2.257856769,1023.167875,9.53,3,10.0,NE
2014-07-06 17:53:37,48.0,17,26.926674296,1012.027055,1.17,3,2.0,cv
2011-03-03 18:03:52,71.0,-21,-2.612475186,1021.431345,63.03,1,0.0,NW
2011-08-01 07:08:00,90.0,24,35.81133323,1000.607333,28.87,1,6.0,NW
2012-01-10 11:34:06,281.0,0,2.854231641,1025.941208,2.48,1,2.0,NW
2012-02-09 16:48:02,47.0,9,34.075470934,998.357821,1.54,1,0.0,NW
2013-03-29 16:41:37,151.0,-2,20.17269459,1012.468588,11.64,3,1.0,SE
2011-03-05 21:12:00,83.0,-21,-9.235641235,1030.637402,57.19,2,2.0,cv
2014-12-24 20:36:32,449.0,26,34.986921874,1000.544274,13.94,10,1.0,cv
2011-10-17 01:11:37,29.0,-11,7.479436312,1022.815743,123.2,3,0.0,NW
2014-02-16 22:50:12,92.0,-16,-4.884514505,1033.522941,71.83,7,8.0,NW
2010-11-17 18:24:52,45.0,3,25.771491224,1009.600525,27.45,1,2.0,SE
2014-05-30 20:36:49,205.0,0,-9.548740982,1028.01898,7.77,2,21.220000000001164,NW
2012-04-24 11:31:14,150.0,-12,12.04595808,1020.79605,7.99,1,13.0,NW
2013-05-07 19:48:44,110.0,12,23.377678324,1001.482147,4.02,7,4.0,cv
2014-03-13 09:06:25,87.0,-7,5.332790462,1026.769549,20.02,3,2.0,NE
2010-06-10 04:51:02,219.0,-9,-1.684866727,1024.544103,4.23,2,4.0,NW
2011-01-09 22:02:43,349.0,-1,-0.569871629,1009.250275,58.66,1,3.0,cv
2013-09-04 12:12:45,59.0,-13,5.873400837,1023.984126,68.56,1,0.0,cv
2014-04-06 02:40:28,84.0,-18,-7.572481678,1032.852985,97.85,1,2.0,NW
2013-03-25 12:54:12,11.0,2,15.699995689,1007.451119,71.53,2,6.0,cv
2012-07-13 17:48:30,33.0,19,14.579662796,1019.326937,2.12,11,5.0,SE
2014-07-30 15:56:51,33.0,7,26.934996483,1010.441118,26.99,1,4.0,SE
2011-11-07 11:56:16,38.0,20,33.783874517,997.776794,43.39,1,8.0,NW
2011-10-03 18:15:49,6.0,-3,11.114074919,1014.676623,5.45,6,3.0,NE
2013-06-13 14:56:20,23.0,1,18.902374832,1007.853241,37.57,2,4.0,NE
2010-04-08 04:35:48,9.0,5,8.912811497,1015.689624,20.37,3,11.0,NE
2013-09-01 16:24:08,52.0,-7,7.968943175,1020.198615,28.31,1,3.0,NW
2011-07-20 20:00:09,103.0,12,22.534089557,1000.944956,5.87,1,4.0,SE
2011-01-13 15:58:49,172.0,14,24.660797652,1002.368973,12.97,4,4.0,NW
2014-07-13 16:11:40,42.0,-17,4.501749038,1025.934096,80.7,1,6.0,NW
2010-09-21 19:35:12,49.0,1,13.746437099,1018.980767,5.28,3,3.0,NE
2011-03-17 04:37:28,46.0,2,15.503341013,1016.249942,10.9,4,6.0,SE
2013-09-05 07:50:19,282.0,25,32.069919992,1001.002981,31.29,4,11.0,SE
2014-10-16 18:08:34,24.0,7,14.619984663,1014.77597,0.89,2,5.0,NW
2011-08-17 18:45:29,103.0,-17,0.334103266,1033.419164,87.16,1,1.0,NW
2014-12-26 14:18:48,48.0,7,16.931575449,1015.464841,2.46,1,6.0,NW
2014-03-23 22:28:18,51.0,-4,5.371024007,1018.451147,3.32,2,3.0,SE
2012-05-10 12:32:39,240.0,-14,-11.133871515,1027.857488,1.14,4,2.0,SE
2012-07-16 04:50:22,207.0,24,29.206040396,1006.750198,0.9,2,0.0,SE
2012-09-01 14:19:04,87.0,-20,4.460675943,1027.456981,4.01,2,0.0,NE
2012-07-12 07:12:35,258.0,27,37.90662815716,994.79355774,1.27,9,5.0,SE
2014-06-16 10:15:22,50.0,10,26.870926353,1012.187742,4.27,1,1.0,SE
2012-01-16 13:49:35,42.0,5,10.126501887,1027.457169,13.86,1,4.0,SE
2014-09-08 21:54:03,46.0,15,21.012506743,1009.69718,5.64,1,4.0,SE
2013-04-14 14:02:12,14.0,8,20.895349468,1019.696195,52.65,1,8.0,NW
2014-09-07 21:00:35,144.0,12,19.626965843,1011.548908,0.97,2,0.0,SE
2010-11-08 05:19:03,48.0,11,22.182977505,1008.428267,1.26,1,4.0,NW
2011-01-13 10:07:53,78.0,-4,8.028442643,1022.895393,5.28,7,8.0,cv
2012-07-22 21:16:51,69.0,7,17.578152414,1019.850859,1.79,5,3.0,NW
2012-03-07 10:58:39,70.0,14,28.91296362,999.211155,94.81,1,1.0,SE
2010-10-08 15:53:42,177.0,7,5.199076943,1011.708068,5.2,8,4.0,SE
2014-02-08 09:15:36,443.0,11,25.574726275,1005.242324,0.92,15,2.0,SE
2011-05-12 12:36:57,22.0,9,12.307883826,1019.204336,27.62,2,3.0,SE
2010-09-08 00:28:44,175.0,14,22.970254346,1006.852134,51.0,3,19.0,SE
2013-02-10 03:54:07,40.0,10,22.38433258,1002.901032,7.76,4,4.0,SE
2014-10-03 13:59:10,223.0,8,11.039843716,1008.937795,0.89,11,1.0,NW
2010-01-12 22:46:04,82.0,18,26.5800716,1006.608048,63.05,8,5.0,SE
2010-02-16 07:11:06,48.0,1,8.476142791,1022.665414,76.99,3,2.0,SE
2013-01-07 02:58:35,77.0,-9,6.960411976,1017.870513,2.14,7,0.0,SE
2010-02-02 15:22:33,194.0,-28,-10.517045993,1035.234477,13.24,1,2.0,NW
2013-07-29 15:45:10,267.0,22,28.35249604,998.25447,27.44,10,16.0,SE
2011-06-20 17:00:03,53.0,-5,-1.080669905,1020.85628,14.36,8,12.0,NW
2012-05-30 04:17:12,68.0,-23,-2.458274043,1026.384658,1.32,1,0.0,NW
2010-11-22 03:49:48,27.0,17,26.984363669,1007.016054,30.08,1,12.0,SE
2012-02-01 18:36:47,20.0,1,14.892891021,1005.364641,33.41,11,5.0,SE
2010-04-13 16:04:29,18.0,8,15.005779193,1010.844455,5.13,3,0.0,NW
2010-12-14 14:02:41,32.0,18,25.18154586,1004.724995,1.96,2,4.0,NE
2013-10-07 22:47:46,156.0,-25,-5.08768109,1030.485444,1.88,1,8.0,NW
2011-01-23 08:30:58,163.0,0,-4.005464989,1026.679899,1.46,12,6.0,NE
2011-05-08 13:10:31,11.0,1,7.612437431,1013.46191,48.26,9,8.0,cv
2013-05-18 00:17:21,60.0,10,20.714100534,1007.690627,8.94,2,8.0,cv
2014-01-22 08:20:13,213.0,-5,-6.507821285,1021.852659,26.02,2,0.0,NE
2013-01-14 21:18:32,59.0,-33,-7.361010617,1030.020351,1.72,1,6.0,NW
2013-05-03 05:04:12,14.0,5,32.278341433,996.829605,63.06,2,5.0,cv
2014-01-13 22:07:17,201.0,14,22.63583823,999.908732,110.0,2,12.0,SE
2011-05-04 07:44:23,43.0,-21,-2.279192004,1033.534572,2.14,7,2.0,NE
2012-03-02 21:06:19,87.0,10,16.636511401,1005.045733,1.31,12,4.0,SE
2010-04-14 21:36:10,3.0,-6,22.716930237,1008.496217,188.32,5,1.0,SE
2012-09-20 11:25:07,34.0,16,25.81052288,1010.923852,2.74,2,1.0,NE
2011-06-21 18:11:00,315.0,7,27.248075061,1011.240875,0.98,1,1.0,NW
2010-11-03 18:09:52,72.0,14,20.789956139,999.826758,200.1022000000006,5,11.0,cv
2013-01-16 23:45:36,45.0,7,-0.508245442,1026.006396,3.44,23,1.0,NW
2012-09-19 21:24:11,200.0,-16,0.118985768,1007.412404,0.9,1,1.0,cv
2012-08-15 18:28:27,41.0,14,27.282069791,1010.647248,28.41,1,3.0,NW
2014-08-27 08:19:10,19.0,-16,8.428106208,1022.007119,182.56,3,1.0,NE
2012-09-16 00:34:50,156.0,-31,-14.1007899366,1038.088818,10.56,1,1.0,NW
2011-01-19 21:52:21,90.0,21,19.51778861,1006.701569,3.18,9,7.0,NW
2012-01-31 12:01:37,140.0,10,12.035018319,1014.758892,1.15,8,3.0,cv
2014-11-08 00:02:05,28.0,-2,7.09144287,1011.225099,9.97,4,1.0,NE
2010-10-10 09:57:40,18.0,11,29.150777288,1001.336549,8.38,3,2.0,cv
2012-11-05 04:31:22,17.0,-25,-8.165769301,1028.770683,56.29,2,10.0,NW
2013-03-05 21:29:35,53.0,8,6.273000221,1015.307235,11.24,3,12.0,SE
2011-09-09 20:31:41,62.0,2,20.553290379,1009.622287,67.44,1,1.0,NW
2013-06-07 12:36:28,354.0,23,28.948946853,1005.916187,0.98,7,1.0,SE
2013-03-08 23:58:21,467.0,13,8.816311027,1013.221675,0.9,2,2.0,cv
2012-12-21 17:42:03,140.0,25,29.797723906,1001.713278,2.77,1,8.0,cv
2014-11-04 21:41:52,40.0,24,37.90662815716,1001.097482,0.92,4,1.0,SE
2011-08-12 13:12:39,47.0,-13,15.233797782,1010.920728,2.5,2,2.0,cv
2012-04-22 11:28:31,156.0,1,5.202403034,1028.577287,1.73,19,4.0,cv
2011-10-22 21:35:09,96.0,12,28.107334105,1002.992477,1.99,1,2.0,NW
2013-11-06 02:45:10,1.0,-3,16.184054243,1018.177345,0.92,3,5.0,SE
2011-04-19 13:36:14,14.0,-33,-2.012696679,1033.372041,114.03,12,0.0,NE
2010-01-30 03:22:13,265.0,6,8.626553142,1015.149018,20.15,9,2.0,SE
2011-12-19 19:12:59,72.0,-9,9.169024366,1024.700505,33.22,3,2.0,NE
2013-06-04 08:00:50,56.0,11,21.23445837,1010.061574,14.35,1,2.0,NW
2012-03-21 01:25:45,43.0,18,28.539310071,1004.233083,12.41,1,2.0,SE
2013-08-14 20:53:49,130.0,21,22.036670993,1014.907041,9.81,13,2.0,SE
2013-10-19 02:58:11,79.0,13,24.005485589,1013.348888,6.76,1,0.0,NW
2011-08-20 01:36:28,62.0,8,11.910062125,1013.737017,0.9,12,4.0,cv
2011-07-21 18:36:36,15.0,-13,9.42829816,1032.476051,104.96,5,2.0,NW
2014-05-15 08:57:41,40.0,-14,-2.936945714,1019.701297,23.74,6,2.0,cv
2013-06-20 16:35:33,33.0,10,23.748876236,1006.73017,54.83,2,15.0,NW
2011-04-24 23:42:16,49.0,-8,10.281438507,1020.360874,7.39,6,7.0,NW
2014-03-29 15:40:58,21.0,17,27.887644619,1001.096515,5.21,1,12.0,NW
2010-09-15 15:44:49,132.0,15,21.075022079,1011.326339,118.26,8,9.0,SE
2011-09-22 18:37:47,33.0,25,32.426686845,999.737449,105.69,2,13.0,NW
2013-05-09 19:04:43,13.0,-8,24.411812258,1019.096754,20.01,8,2.0,SE
2011-11-24 15:16:04,115.0,-19,0.445921065,1020.933339,3.25,1,3.0,NW
2013-07-31 11:59:04,328.0,14,4.424321077,1028.046765,0.89,8,21.220000000001164,cv
2010-07-30 22:01:01,5.0,-11,21.329221759,1007.638328,36.83,8,0.0,SE
2013-03-28 19:02:05,8.0,-2,5.970446623,1027.720666,1.77,1,6.0,NW
2013-12-03 13:38:10,57.0,-13,-2.178406594,1024.079522,19.58,3,1.0,SE
2011-03-13 18:58:22,139.0,6,21.194795271,1003.446134,10.17,3,15.0,NE
2010-02-09 15:17:11,260.0,14,11.276013355,1018.397204,1.12,3,8.0,SE
2014-10-25 04:35:09,32.0,-5,18.161731308,1015.277743,50.93,3,3.0,SE
2011-06-18 17:16:55,137.0,-18,2.143300136,1005.306377,60.22,2,9.0,NW
2014-06-05 18:14:47,44.0,21,25.651037004,1009.517107,1.38,3,8.0,cv
2014-11-08 05:06:52,29.0,-22,-6.712596431,1029.654335,1.96,6,0.0,NW
2014-03-12 20:46:02,69.0,5,16.575543756,1015.134511,5.63,1,11.0,cv
2014-06-18 03:51:20,90.0,1,4.066539074,1016.647328,0.94,8,2.0,NW
2014-11-28 19:16:03,191.0,-11,-0.760393067,1034.125668,3.73,1,1.0,SE
2012-02-19 02:05:52,66.0,0,13.4315493,1019.524743,30.76,1,2.0,NW
2013-07-01 11:01:04,272.0,4,3.852858334,1027.523008,3.29,8,3.0,cv
2013-03-08 04:51:54,273.0,21,26.216485823,1003.435846,0.99,2,11.0,SE
2013-03-04 19:47:53,28.0,-9,3.823528063,1021.222714,22.95,5,1.0,cv
2010-02-27 06:32:41,133.0,19,20.083827809,1000.098721,2.83,10,10.0,SE
2012-08-18 14:58:37,33.0,9,19.888071734,1015.411336,4.98,9,18.0,NW
2010-10-22 07:20:37,174.0,-5,4.582720453,1019.298795,2.47,2,11.0,cv
2010-12-23 01:40:26,284.0,2,5.00641397,1028.085945,1.26,1,6.0,SE
2011-08-25 05:47:54,60.0,8,8.72037322,1017.163295,11.84,1,6.0,cv
2014-10-17 07:54:50,75.0,8,32.419904953,1006.21047,1.79,1,7.0,SE
2011-06-09 21:10:16,19.0,-15,15.515473705,1015.228148,104.45,10,2.0,cv
2011-01-04 16:28:14,107.0,1,9.781000284,1022.094285,10.2,1,2.0,SE
2012-06-20 18:47:29,21.0,13,30.348546382,1002.445634,41.77,1,3.0,cv
2014-02-23 06:14:34,20.0,24,32.202261888,1003.907752,0.99,5,1.0,NW
2013-10-04 17:31:32,300.0,7,17.98636254,1019.04662,4.36,6,0.0,NW
2012-08-29 20:50:44,46.0,0,3.540335893,1031.481465,14.49,4,1.0,NW
2011-05-04 19:41:32,100.0,-6,12.109271032,1019.124681,13.87,1,2.0,SE
2014-05-22 23:40:09,5.0,-10,9.066788693,1032.395728,13.44,3,0.0,NW
2013-02-10 17:45:50,30.0,-24,-9.388427398,1033.841949,2.98,1,4.0,NE
2011-04-27 00:51:45,27.0,-4,9.542532493,1020.690248,83.62,5,1.0,NW
2014-05-28 09:33:56,91.0,7,27.361507094,1004.139988,26.9,5,2.0,SE
2011-12-21 16:21:32,170.0,19,19.553361064,998.124733,6.41,8,6.0,SE
2010-05-05 15:57:29,26.0,0,13.618905966,1021.566861,6.45,1,1.0,cv
2010-07-11 23:21:05,25.0,-4,8.073531588,1017.360593,1.19,14,0.0,cv
2014-10-25 18:44:00,29.0,11,20.871708953,1010.804671,25.61,6,9.0,cv
2011-01-30 05:48:01,154.0,14,17.184545999,1004.252419,8.77,4,1.0,SE
2013-11-27 12:57:35,82.0,0,10.373883798,1023.470622,1.98,6,4.0,cv
2014-10-09 13:05:00,142.0,7,17.85493468,1007.0825,0.89,1,3.0,NW
2012-06-11 04:40:00,21.0,-9,14.64030069,1013.971113,43.05,1,15.0,SE
2013-03-23 19:54:47,49.0,11,28.254288496,1011.339294,111.95,14,0.0,NW
2014-01-16 00:28:22,94.0,4,19.687473144,1014.564703,18.03,4,4.0,NW
2012-06-02 21:53:41,9.0,-16,7.68793237,1031.516334,6.49,1,9.0,cv
2014-01-30 17:44:27,32.0,10,25.547191313,1014.649638,2.01,4,5.0,cv
2012-01-28 08:34:26,242.0,5,11.681873548,1015.97514,2.08,11,2.0,NW
2011-02-28 18:37:11,89.0,-22,2.81556736,1028.821035,86.97,2,0.0,SE
2011-07-20 21:33:04,49.0,3,14.490640859,1013.193937,40.07,1,5.0,cv
2013-10-16 00:47:47,77.0,13,16.516964369,1004.971914,0.98,16,10.0,NW
2012-07-12 02:45:13,191.0,12,5.43465097,1021.415207,9.17,14,2.0,SE
2012-12-04 10:55:59,458.0,19,3.314340889,1012.773757,9.14,22,4.0,SE
2011-05-03 08:08:21,308.0,-7,0.021819551,1025.586564,0.89,1,4.0,SE
2010-11-29 02:53:02,268.0,-11,-5.405408899,1019.867123,5.83,4,7.0,NW
2011-01-16 12:40:39,214.0,3,13.322441291,1021.644269,71.48,1,3.0,cv
2012-06-19 20:24:01,237.0,17,11.016396768,1013.274524,1.24,5,20.0,cv
2013-02-05 11:33:46,7.0,-10,11.074476032,1031.082721,200.1022000000006,5,10.0,SE
2012-06-05 07:43:36,41.0,9,20.691653141,1012.73394,1.57,5,14.0,cv
2012-11-10 22:31:20,162.0,6,14.673068022,1019.666542,30.8,1,4.0,cv
2014-12-15 17:09:07,11.0,9,20.231813247,1009.376745,115.3,2,2.0,cv
2011-02-15 14:37:02,93.0,2,1.397703157,1032.044371,34.98,1,0.0,SE
2010-03-17 18:16:16,10.0,8,27.098873664,1006.853592,59.86,1,2.0,cv
2014-12-02 22:07:22,74.0,-5,4.566227927,1016.882181,1.04,2,7.0,NE
2012-02-06 00:35:22,101.0,4,19.619711769,1014.032276,9.13,10,6.0,cv
2011-01-04 18:25:14,30.0,12,26.204372928,1017.010586,109.44,1,10.0,SE
2013-11-02 10:50:02,143.0,16,19.016915397,1012.384643,1.08,1,1.0,cv
2012-11-14 14:13:23,189.0,-22,-8.399626947,1026.633387,46.4,3,1.0,NE
2013-07-29 17:49:42,69.0,6,6.677299378,1020.219983,0.97,1,4.0,NE
2011-12-11 06:31:53,59.0,-8,4.181540103,1025.788506,79.75,1,5.0,NW
2011-06-09 05:28:38,22.0,15,26.029478714,1005.975141,10.73,2,5.0,SE
2013-01-14 23:09:13,35.0,16,33.096021475,1005.653065,7.05,1,9.0,cv
2010-06-03 16:21:00,34.0,-15,4.400879655,1025.594281,93.4,11,1.0,SE
2012-07-03 04:50:29,53.0,20,18.667329177,999.326818,12.51,1,9.0,SE
2010-11-23 06:11:59,21.0,-21,-9.670035883,1029.365724,18.14,21,5.0,SE
2014-10-30 22:20:27,186.0,24,29.613516255,1002.552285,1.09,12,12.0,SE
2014-06-05 08:40:06,228.0,3,5.025821337,1012.07947,30.98,1,8.0,SE
2014-09-20 00:44:29,7.0,2,24.194068968,1014.326502,3.95,3,0.0,SE
2014-12-02 07:09:57,61.0,10,14.846082831,1019.152455,1.06,9,6.0,NW
2012-10-15 23:00:56,10.0,-12,3.398228918,1008.183035,19.81,4,2.0,NW
2012-02-25 21:00:20,84.0,-3,-2.894419507,1020.55111,2.83,2,5.0,NE
2014-12-30 15:22:17,23.0,18,37.90662815716,995.326905,6.8,5,0.0,SE
2011-10-31 00:32:00,3.0,-3,24.409504331,1006.233374,97.82,6,2.0,NW
2014-05-02 01:09:49,80.0,-19,1.963416707,1022.417745,31.13,7,1.0,SE
2013-09-03 09:08:26,321.0,11,9.41215153,1016.39971,0.89,1,4.0,NE
2013-02-03 07:37:40,42.0,20,26.93135573,1006.564819,77.62,1,4.0,NW
2013-01-20 08:52:59,91.0,25,31.128790693,999.829864,78.71,5,6.0,NW
2011-10-28 06:35:00,24.0,-16,2.38168388,1030.053682,31.45,7,1.0,NW
2014-08-17 06:22:24,54.0,-20,-8.733178966,1032.897116,11.81,5,3.0,NE
2010-07-02 13:29:43,51.0,7,13.318615745,1025.713838,13.56,4,1.0,SE
2010-06-10 02:29:06,102.0,-5,9.314742672,1018.805571,21.5,6,9.0,NE
2014-01-27 12:34:43,64.0,16,24.771544022,1004.555532,7.47,3,13.0,NW
2013-02-27 02:45:00,36.0,25,32.464543624,1003.510011,1.57,1,20.0,SE
2011-11-27 21:03:00,102.0,9,14.216884216,1000.677942,43.7,9,1.0,NW
2014-08-20 19:25:06,125.0,3,5.283549532,1024.705636,2.11,22,3.0,cv
2014-08-28 05:41:04,22.0,2,9.182052786,1020.411363,30.13,18,8.0,NW
2011-05-24 14:57:32,112.0,22,27.741300609,1010.528071,36.93,1,2.0,NW
2014-08-25 14:13:19,118.0,-1,11.062502928,1009.311847,1.47,1,13.0,NW
2012-07-05 03:13:52,168.0,27,33.684215457,997.738436,0.92,7,16.0,cv
2014-09-09 03:10:50,186.0,22,22.840725418,1010.603272,0.89,1,5.0,SE
2012-04-09 11:09:22,40.0,7,19.008017517,1011.169059,38.5,1,3.0,SE
2011-04-29 01:54:37,46.0,-23,-0.216405448,1023.468134,17.04,5,4.0,NW
2014-11-04 00:20:04,149.0,-5,11.895734635,1024.870315,1.81,1,2.0,SE
2014-10-02 06:39:47,204.0,23,17.401284983,1009.858104,6.68,2,15.0,NE
2011-07-06 15:14:40,57.0,10,9.55127596,1009.578737,3.25,12,5.0,NE
2012-02-21 03:57:29,49.0,-10,11.182194729,1025.797713,20.4,16,3.0,cv
2013-09-12 01:26:44,70.0,-10,3.644993949,1024.742534,6.55,14,0.0,NW
2012-07-11 16:56:02,233.0,17,20.240442907,1010.897984,1.02,2,10.0,SE
2013-10-22 22:39:51,20.0,12,15.372546951,1007.793641,5.56,3,6.0,NE
2010-05-04 02:25:07,63.0,15,16.424799812,1018.484724,90.23,2,8.0,SE
2011-03-26 21:50:37,20.0,-1,20.885672464,1016.882076,4.2,7,6.0,SE
2014-05-22 04:48:44,14.0,-8,21.711777045,1013.581553,7.76,11,5.0,NE
2010-12-11 01:35:38,264.0,18,16.024267245,1001.879144,11.27,4,1.0,SE
2011-07-17 08:21:03,44.0,-6,7.328258952,1027.435507,1.36,16,6.0,NW
2012-08-16 03:19:36,64.0,11,11.20947284,1018.856841,8.24,15,11.0,cv
2011-01-10 00:29:45,29.0,-12,17.069382439,1004.306625,41.85,1,1.0,NW
2014-07-21 04:06:45,238.0,17,11.510165689,1022.458253,14.85,5,16.0,SE
2012-09-02 05:35:25,5.0,-13,4.095398201,1021.873304,89.76,2,1.0,NW
2013-10-24 08:10:17,53.0,-1,19.058572775,1022.69477,1.09,1,7.0,cv
2011-10-16 08:17:15,148.0,5,17.962594127,1024.913052,1.59,8,7.0,NW
2011-10-05 08:56:18,2.0,-33,-8.293627829,1036.396852,65.46,18,3.0,NW
2010-10-10 03:14:37,114.0,13,22.656000959,999.108894,21.46,1,14.0,NW
2012-07-30 06:11:27,352.0,23,23.873734713,1005.542645,0.89,10,1.0,SE
2012-04-24 03:44:06,72.0,-6,14.316129096,1029.423683,2.47,2,4.0,SE
2014-12-28 19:00:42,20.0,19,37.870298288,1000.750914,106.31,3,4.0,NW
2012-12-24 21:33:15,127.0,21,34.517547618,998.00899,2.05,10,2.0,SE
2012-04-16 15:15:09,161.0,17,20.945928314,1018.668205,4.76,11,3.0,NW
2011-10-15 22:27:20,2.0,4,26.171524228,1009.144925,33.53,2,4.0,NW
2011-12-13 10:16:49,147.0,-16,1.509745644,1017.285289,0.9,5,0.0,cv
2013-08-21 14:30:44,25.0,18,25.018967562,1003.477423,48.48,3,6.0,NW
2013-07-07 18:19:46,178.0,-13,0.831140526,1017.573744,0.9,1,4.0,NW
2010-09-04 07:16:35,84.0,-19,-4.704611956,1025.29949,5.46,3,3.0,NW
2011-03-31 12:18:49,10.0,12,27.232449987,1002.650569,4.28,4,5.0,NE
2012-03-17 05:06:00,87.0,-9,3.582072665,1019.683458,0.89,1,1.0,NE
2014-05-02 10:29:32,12.0,-4,9.359069332,1010.53181,12.89,1,2.0,NW
2014-12-16 20:26:18,96.0,5,13.178866176,1021.488008,17.19,10,0.0,cv
2011-09-28 03:43:35,17.0,-18,3.692464023,1031.078785,100.64,10,4.0,SE
2014-02-25 04:07:56,45.0,-13,1.385901544,1028.466308,1.16,7,0.0,NW
2013-07-06 08:46:16,28.0,-6,14.139153792,1021.319378,10.07,1,3.0,cv
2013-12-27 00:26:39,4.0,-22,4.01745727,1017.608949,2.97,1,5.0,NE
2012-12-07 23:05:07,22.0,11,3.951589353,1025.263438,0.98,1,7.0,NW
2012-02-18 00:41:05,52.0,-15,-3.472235076,1029.920849,4.6,2,1.0,cv
2010-07-24 03:09:15,27.0,-28,-12.835970515,1033.711513,6.07,2,12.0,NW
2014-09-29 02:13:30,74.0,10,25.0280515,1008.025206,23.55,1,5.0,NW
2010-01-13 18:50:49,133.0,-33,-14.1007899366,1037.933833,19.0,1,8.0,NW
2011-06-04 19:26:01,169.0,21,14.765919515,1019.494428,23.67,3,0.0,NE
2013-12-07 06:28:36,216.0,9,20.840185119,1016.089923,0.89,1,0.0,SE
2012-01-10 17:31:16,95.0,0,9.100154378,1014.529007,1.43,16,1.0,SE
2010-08-20 23:29:40,86.0,15,13.892392773,999.548899,0.89,9,1.0,SE
2014-03-25 15:10:01,280.0,15,19.219822868,1007.591425,20.92,16,4.0,SE
2014-11-21 01:56:16,22.0,22,35.194314263,1003.541631,3.87,1,2.0,cv
2012-11-25 00:19:02,87.0,19,30.668280447,999.164341,2.46,5,17.0,cv
2013-08-20 12:11:47,17.0,25,37.90662815716,1006.496033,61.67,1,2.0,SE
2012-10-25 06:05:54,326.0,21,14.516310771,1006.002784,0.93,4,6.0,SE
2012-10-02 06:46:07,65.0,6,19.517937978,1013.558402,5.47,3,4.0,NE
2011-10-13 23:32:07,21.0,-5,11.697019342,1016.474164,1.69,8,2.0,cv
2012-04-04 01:33:11,20.0,12,10.270815398,1012.829102,1.08,2,14.0,NW
2013-11-20 12:08:10,35.0,-10,5.723448434,1022.48708,6.45,13,1.0,SE
2011-06-04 09:05:51,27.0,0,3.09143845,1019.222308,3.77,5,5.0,cv
2012-04-10 22:37:12,15.0,0,17.02884586,1003.491965,116.25,1,9.0,SE
